Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-04-02T10:00:00+02:00,9179,73
Niederbayern,2020-04-02T10:00:00+02:00,1856,43
Oberpfalz,2020-04-02T10:00:00+02:00,2015,57
Oberfranken,2020-04-02T10:00:00+02:00,1372,21
Mittelfranken,2020-04-02T10:00:00+02:00,1569,20
Unterfranken,2020-04-02T10:00:00+02:00,1449,37
Schwaben,2020-04-02T10:00:00+02:00,1713,26
