Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-12-18T08:00:00+01:00,110836,1880
Niederbayern,2020-12-18T08:00:00+01:00,29590,647
Oberpfalz,2020-12-18T08:00:00+01:00,22670,580
Oberfranken,2020-12-18T08:00:00+01:00,18399,465
Mittelfranken,2020-12-18T08:00:00+01:00,36819,716
Unterfranken,2020-12-18T08:00:00+01:00,21536,484
Schwaben,2020-12-18T08:00:00+01:00,38767,719
