Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-02-07T08:00:00+01:00,19133,130
Altötting,Oberbayern,2022-02-07T08:00:00+01:00,19442,292
Amberg Stadt,Oberpfalz,2022-02-07T08:00:00+01:00,5800,45
Amberg-Sulzbach,Oberpfalz,2022-02-07T08:00:00+01:00,13512,194
Ansbach,Mittelfranken,2022-02-07T08:00:00+01:00,24745,243
Ansbach Stadt,Mittelfranken,2022-02-07T08:00:00+01:00,5642,56
Aschaffenburg,Unterfranken,2022-02-07T08:00:00+01:00,21270,244
Aschaffenburg Stadt,Unterfranken,2022-02-07T08:00:00+01:00,9684,139
Augsburg,Schwaben,2022-02-07T08:00:00+01:00,37823,352
Augsburg Stadt,Schwaben,2022-02-07T08:00:00+01:00,48568,567
Bad Kissingen,Unterfranken,2022-02-07T08:00:00+01:00,12799,154
Bad Tölz-Wolfratshausen,Oberbayern,2022-02-07T08:00:00+01:00,22802,160
Bamberg,Oberfranken,2022-02-07T08:00:00+01:00,20473,194
Bamberg Stadt,Oberfranken,2022-02-07T08:00:00+01:00,9052,131
Bayreuth,Oberfranken,2022-02-07T08:00:00+01:00,12615,192
Bayreuth Stadt,Oberfranken,2022-02-07T08:00:00+01:00,9613,138
Berchtesgadener Land,Oberbayern,2022-02-07T08:00:00+01:00,21544,162
Cham,Oberpfalz,2022-02-07T08:00:00+01:00,19871,247
Coburg,Oberfranken,2022-02-07T08:00:00+01:00,11242,193
Coburg Stadt,Oberfranken,2022-02-07T08:00:00+01:00,5292,109
Dachau,Oberbayern,2022-02-07T08:00:00+01:00,28168,187
Deggendorf,Niederbayern,2022-02-07T08:00:00+01:00,20473,240
Dillingen an der Donau,Schwaben,2022-02-07T08:00:00+01:00,14146,180
Dingolfing-Landau,Niederbayern,2022-02-07T08:00:00+01:00,17318,182
Donau-Ries,Schwaben,2022-02-07T08:00:00+01:00,20262,224
Ebersberg,Oberbayern,2022-02-07T08:00:00+01:00,23544,240
Eichstätt,Oberbayern,2022-02-07T08:00:00+01:00,17894,134
Erding,Oberbayern,2022-02-07T08:00:00+01:00,24724,158
Erlangen Stadt,Mittelfranken,2022-02-07T08:00:00+01:00,12029,120
Erlangen-Höchstadt,Mittelfranken,2022-02-07T08:00:00+01:00,16448,168
Forchheim,Oberfranken,2022-02-07T08:00:00+01:00,14075,148
Freising,Oberbayern,2022-02-07T08:00:00+01:00,28301,180
Freyung-Grafenau,Niederbayern,2022-02-07T08:00:00+01:00,14304,188
Fürstenfeldbruck,Oberbayern,2022-02-07T08:00:00+01:00,33919,200
Fürth,Mittelfranken,2022-02-07T08:00:00+01:00,16519,253
Fürth Stadt,Mittelfranken,2022-02-07T08:00:00+01:00,21328,285
Garmisch-Partenkirchen,Oberbayern,2022-02-07T08:00:00+01:00,12547,122
Günzburg,Schwaben,2022-02-07T08:00:00+01:00,22510,171
Haßberge,Unterfranken,2022-02-07T08:00:00+01:00,12480,122
Hof,Oberfranken,2022-02-07T08:00:00+01:00,12539,210
Hof Stadt,Oberfranken,2022-02-07T08:00:00+01:00,7020,144
Ingolstadt Stadt,Oberbayern,2022-02-07T08:00:00+01:00,24169,206
Kaufbeuren Stadt,Schwaben,2022-02-07T08:00:00+01:00,7179,88
Kelheim,Niederbayern,2022-02-07T08:00:00+01:00,18201,148
Kempten Stadt,Schwaben,2022-02-07T08:00:00+01:00,11066,70
Kitzingen,Unterfranken,2022-02-07T08:00:00+01:00,10931,109
Kronach,Oberfranken,2022-02-07T08:00:00+01:00,9835,151
Kulmbach,Oberfranken,2022-02-07T08:00:00+01:00,8862,132
Landsberg am Lech,Oberbayern,2022-02-07T08:00:00+01:00,16495,119
Landshut,Niederbayern,2022-02-07T08:00:00+01:00,25449,242
Landshut Stadt,Niederbayern,2022-02-07T08:00:00+01:00,11632,144
Lichtenfels,Oberfranken,2022-02-07T08:00:00+01:00,9086,121
Lindau (Bodensee),Schwaben,2022-02-07T08:00:00+01:00,11970,75
Main-Spessart,Unterfranken,2022-02-07T08:00:00+01:00,12672,232
Memmingen Stadt,Schwaben,2022-02-07T08:00:00+01:00,7080,31
Miesbach,Oberbayern,2022-02-07T08:00:00+01:00,17073,147
Miltenberg,Unterfranken,2022-02-07T08:00:00+01:00,16930,181
Mühldorf am Inn,Oberbayern,2022-02-07T08:00:00+01:00,24021,263
München,Oberbayern,2022-02-07T08:00:00+01:00,53142,338
München Stadt,Oberbayern,2022-02-07T08:00:00+01:00,256253,1711
Neu-Ulm,Schwaben,2022-02-07T08:00:00+01:00,24709,197
Neuburg-Schrobenhausen,Oberbayern,2022-02-07T08:00:00+01:00,15856,114
Neumarkt in der Oberpfalz,Oberpfalz,2022-02-07T08:00:00+01:00,20806,217
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-02-07T08:00:00+01:00,11239,128
Neustadt an der Waldnaab,Oberpfalz,2022-02-07T08:00:00+01:00,13767,214
Nürnberg Stadt,Mittelfranken,2022-02-07T08:00:00+01:00,91703,1142
Nürnberger Land,Mittelfranken,2022-02-07T08:00:00+01:00,20632,233
Oberallgäu,Schwaben,2022-02-07T08:00:00+01:00,22762,148
Ostallgäu,Schwaben,2022-02-07T08:00:00+01:00,24912,216
Passau,Niederbayern,2022-02-07T08:00:00+01:00,33725,531
Passau Stadt,Niederbayern,2022-02-07T08:00:00+01:00,7958,136
Pfaffenhofen an der Ilm,Oberbayern,2022-02-07T08:00:00+01:00,19180,207
Regen,Niederbayern,2022-02-07T08:00:00+01:00,14563,229
Regensburg,Oberpfalz,2022-02-07T08:00:00+01:00,24654,219
Regensburg Stadt,Oberpfalz,2022-02-07T08:00:00+01:00,21919,131
Rhön-Grabfeld,Unterfranken,2022-02-07T08:00:00+01:00,12197,126
Rosenheim,Oberbayern,2022-02-07T08:00:00+01:00,50694,666
Rosenheim Stadt,Oberbayern,2022-02-07T08:00:00+01:00,12800,108
Roth,Mittelfranken,2022-02-07T08:00:00+01:00,18066,208
Rottal-Inn,Niederbayern,2022-02-07T08:00:00+01:00,23714,312
Schwabach Stadt,Mittelfranken,2022-02-07T08:00:00+01:00,6225,123
Schwandorf,Oberpfalz,2022-02-07T08:00:00+01:00,21959,241
Schweinfurt,Unterfranken,2022-02-07T08:00:00+01:00,16027,186
Schweinfurt Stadt,Unterfranken,2022-02-07T08:00:00+01:00,9525,127
Starnberg,Oberbayern,2022-02-07T08:00:00+01:00,19802,151
Straubing Stadt,Niederbayern,2022-02-07T08:00:00+01:00,6868,111
Straubing-Bogen,Niederbayern,2022-02-07T08:00:00+01:00,15029,173
Tirschenreuth,Oberpfalz,2022-02-07T08:00:00+01:00,11348,283
Traunstein,Oberbayern,2022-02-07T08:00:00+01:00,34093,320
Unterallgäu,Schwaben,2022-02-07T08:00:00+01:00,24910,240
Weiden in der Oberpfalz Stadt,Oberpfalz,2022-02-07T08:00:00+01:00,6051,107
Weilheim-Schongau,Oberbayern,2022-02-07T08:00:00+01:00,19931,157
Weißenburg-Gunzenhausen,Mittelfranken,2022-02-07T08:00:00+01:00,14088,156
Wunsiedel im Fichtelgebirge,Oberfranken,2022-02-07T08:00:00+01:00,9681,218
Würzburg,Unterfranken,2022-02-07T08:00:00+01:00,18043,109
Würzburg Stadt,Unterfranken,2022-02-07T08:00:00+01:00,18029,148
