Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-11-23T08:00:00+01:00,1644,29
Altötting,Oberbayern,2020-11-23T08:00:00+01:00,1789,59
Amberg Stadt,Oberpfalz,2020-11-23T08:00:00+01:00,419,4
Amberg-Sulzbach,Oberpfalz,2020-11-23T08:00:00+01:00,1274,58
Ansbach,Mittelfranken,2020-11-23T08:00:00+01:00,2042,41
Ansbach Stadt,Mittelfranken,2020-11-23T08:00:00+01:00,490,10
Aschaffenburg,Unterfranken,2020-11-23T08:00:00+01:00,2123,44
Aschaffenburg Stadt,Unterfranken,2020-11-23T08:00:00+01:00,683,4
Augsburg,Schwaben,2020-11-23T08:00:00+01:00,3539,25
Augsburg Stadt,Schwaben,2020-11-23T08:00:00+01:00,5915,58
Bad Kissingen,Unterfranken,2020-11-23T08:00:00+01:00,689,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-11-23T08:00:00+01:00,1640,13
Bamberg,Oberfranken,2020-11-23T08:00:00+01:00,1437,48
Bamberg Stadt,Oberfranken,2020-11-23T08:00:00+01:00,751,28
Bayreuth,Oberfranken,2020-11-23T08:00:00+01:00,916,29
Bayreuth Stadt,Oberfranken,2020-11-23T08:00:00+01:00,674,14
Berchtesgadener Land,Oberbayern,2020-11-23T08:00:00+01:00,1850,35
Cham,Oberpfalz,2020-11-23T08:00:00+01:00,1564,27
Coburg,Oberfranken,2020-11-23T08:00:00+01:00,1008,33
Coburg Stadt,Oberfranken,2020-11-23T08:00:00+01:00,364,6
Dachau,Oberbayern,2020-11-23T08:00:00+01:00,2918,61
Deggendorf,Niederbayern,2020-11-23T08:00:00+01:00,1291,22
Dillingen an der Donau,Schwaben,2020-11-23T08:00:00+01:00,1140,42
Dingolfing-Landau,Niederbayern,2020-11-23T08:00:00+01:00,1652,16
Donau-Ries,Schwaben,2020-11-23T08:00:00+01:00,1707,35
Ebersberg,Oberbayern,2020-11-23T08:00:00+01:00,2030,18
Eichstätt,Oberbayern,2020-11-23T08:00:00+01:00,1365,27
Erding,Oberbayern,2020-11-23T08:00:00+01:00,2145,18
Erlangen Stadt,Mittelfranken,2020-11-23T08:00:00+01:00,1164,15
Erlangen-Höchstadt,Mittelfranken,2020-11-23T08:00:00+01:00,1326,17
