Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-11-03T08:00:00+01:00,6808,110
Altötting,Oberbayern,2021-11-03T08:00:00+01:00,8042,217
Amberg Stadt,Oberpfalz,2021-11-03T08:00:00+01:00,2421,33
Amberg-Sulzbach,Oberpfalz,2021-11-03T08:00:00+01:00,5728,163
Ansbach,Mittelfranken,2021-11-03T08:00:00+01:00,10384,201
Ansbach Stadt,Mittelfranken,2021-11-03T08:00:00+01:00,2327,46
Aschaffenburg,Unterfranken,2021-11-03T08:00:00+01:00,9523,216
Aschaffenburg Stadt,Unterfranken,2021-11-03T08:00:00+01:00,4356,119
Augsburg,Schwaben,2021-11-03T08:00:00+01:00,14731,252
Augsburg Stadt,Schwaben,2021-11-03T08:00:00+01:00,23006,431
Bad Kissingen,Unterfranken,2021-11-03T08:00:00+01:00,4447,109
Bad Tölz-Wolfratshausen,Oberbayern,2021-11-03T08:00:00+01:00,7819,91
Bamberg,Oberfranken,2021-11-03T08:00:00+01:00,6743,156
Bamberg Stadt,Oberfranken,2021-11-03T08:00:00+01:00,3916,106
Bayreuth,Oberfranken,2021-11-03T08:00:00+01:00,5517,166
Bayreuth Stadt,Oberfranken,2021-11-03T08:00:00+01:00,3981,113
Berchtesgadener Land,Oberbayern,2021-11-03T08:00:00+01:00,9270,109
Cham,Oberpfalz,2021-11-03T08:00:00+01:00,9061,191
Coburg,Oberfranken,2021-11-03T08:00:00+01:00,5575,164
Coburg Stadt,Oberfranken,2021-11-03T08:00:00+01:00,2716,93
Dachau,Oberbayern,2021-11-03T08:00:00+01:00,10679,151
Deggendorf,Niederbayern,2021-11-03T08:00:00+01:00,8802,162
Dillingen an der Donau,Schwaben,2021-11-03T08:00:00+01:00,5223,137
Dingolfing-Landau,Niederbayern,2021-11-03T08:00:00+01:00,7881,108
Donau-Ries,Schwaben,2021-11-03T08:00:00+01:00,7740,176
Ebersberg,Oberbayern,2021-11-03T08:00:00+01:00,8553,186
Eichstätt,Oberbayern,2021-11-03T08:00:00+01:00,6766,103
Erding,Oberbayern,2021-11-03T08:00:00+01:00,9305,122
Erlangen Stadt,Mittelfranken,2021-11-03T08:00:00+01:00,4927,100
Erlangen-Höchstadt,Mittelfranken,2021-11-03T08:00:00+01:00,6654,136
Forchheim,Oberfranken,2021-11-03T08:00:00+01:00,5837,114
Freising,Oberbayern,2021-11-03T08:00:00+01:00,10646,146
Freyung-Grafenau,Niederbayern,2021-11-03T08:00:00+01:00,6051,131
Fürstenfeldbruck,Oberbayern,2021-11-03T08:00:00+01:00,11907,152
Fürth,Mittelfranken,2021-11-03T08:00:00+01:00,6615,215
Fürth Stadt,Mittelfranken,2021-11-03T08:00:00+01:00,9513,231
Garmisch-Partenkirchen,Oberbayern,2021-11-03T08:00:00+01:00,4506,90
Günzburg,Schwaben,2021-11-03T08:00:00+01:00,8884,117
Haßberge,Unterfranken,2021-11-03T08:00:00+01:00,4908,90
Hof,Oberfranken,2021-11-03T08:00:00+01:00,7128,159
Hof Stadt,Oberfranken,2021-11-03T08:00:00+01:00,4337,120
Ingolstadt Stadt,Oberbayern,2021-11-03T08:00:00+01:00,8517,149
Kaufbeuren Stadt,Schwaben,2021-11-03T08:00:00+01:00,2977,60
Kelheim,Niederbayern,2021-11-03T08:00:00+01:00,7720,114
Kempten Stadt,Schwaben,2021-11-03T08:00:00+01:00,4319,44
Kitzingen,Unterfranken,2021-11-03T08:00:00+01:00,4139,87
Kronach,Oberfranken,2021-11-03T08:00:00+01:00,4908,101
Kulmbach,Oberfranken,2021-11-03T08:00:00+01:00,4617,120
Landsberg am Lech,Oberbayern,2021-11-03T08:00:00+01:00,5469,81
Landshut,Niederbayern,2021-11-03T08:00:00+01:00,10212,174
Landshut Stadt,Niederbayern,2021-11-03T08:00:00+01:00,5146,122
Lichtenfels,Oberfranken,2021-11-03T08:00:00+01:00,4101,87
Lindau (Bodensee),Schwaben,2021-11-03T08:00:00+01:00,4339,65
Main-Spessart,Unterfranken,2021-11-03T08:00:00+01:00,5485,217
Memmingen Stadt,Schwaben,2021-11-03T08:00:00+01:00,2920,27
Miesbach,Oberbayern,2021-11-03T08:00:00+01:00,6907,87
Miltenberg,Unterfranken,2021-11-03T08:00:00+01:00,7306,139
Mühldorf am Inn,Oberbayern,2021-11-03T08:00:00+01:00,9811,167
München,Oberbayern,2021-11-03T08:00:00+01:00,19441,307
München Stadt,Oberbayern,2021-11-03T08:00:00+01:00,96606,1378
Neu-Ulm,Schwaben,2021-11-03T08:00:00+01:00,10581,133
Neuburg-Schrobenhausen,Oberbayern,2021-11-03T08:00:00+01:00,5380,86
Neumarkt in der Oberpfalz,Oberpfalz,2021-11-03T08:00:00+01:00,8765,158
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-11-03T08:00:00+01:00,5465,112
Neustadt an der Waldnaab,Oberpfalz,2021-11-03T08:00:00+01:00,6021,192
Nürnberg Stadt,Mittelfranken,2021-11-03T08:00:00+01:00,42684,996
Nürnberger Land,Mittelfranken,2021-11-03T08:00:00+01:00,8803,192
Oberallgäu,Schwaben,2021-11-03T08:00:00+01:00,8311,94
Ostallgäu,Schwaben,2021-11-03T08:00:00+01:00,9456,137
Passau,Niederbayern,2021-11-03T08:00:00+01:00,15583,384
Passau Stadt,Niederbayern,2021-11-03T08:00:00+01:00,3961,119
Pfaffenhofen an der Ilm,Oberbayern,2021-11-03T08:00:00+01:00,7203,165
Regen,Niederbayern,2021-11-03T08:00:00+01:00,6916,169
Regensburg,Oberpfalz,2021-11-03T08:00:00+01:00,10820,212
Regensburg Stadt,Oberpfalz,2021-11-03T08:00:00+01:00,9829,106
Rhön-Grabfeld,Unterfranken,2021-11-03T08:00:00+01:00,4283,92
Rosenheim,Oberbayern,2021-11-03T08:00:00+01:00,20476,486
Rosenheim Stadt,Oberbayern,2021-11-03T08:00:00+01:00,5592,76
Roth,Mittelfranken,2021-11-03T08:00:00+01:00,7030,181
Rottal-Inn,Niederbayern,2021-11-03T08:00:00+01:00,9735,193
Schwabach Stadt,Mittelfranken,2021-11-03T08:00:00+01:00,2711,112
Schwandorf,Oberpfalz,2021-11-03T08:00:00+01:00,9980,171
Schweinfurt,Unterfranken,2021-11-03T08:00:00+01:00,6381,150
Schweinfurt Stadt,Unterfranken,2021-11-03T08:00:00+01:00,4158,98
Starnberg,Oberbayern,2021-11-03T08:00:00+01:00,6587,127
Straubing Stadt,Niederbayern,2021-11-03T08:00:00+01:00,3188,94
Straubing-Bogen,Niederbayern,2021-11-03T08:00:00+01:00,7479,146
Tirschenreuth,Oberpfalz,2021-11-03T08:00:00+01:00,5664,266
Traunstein,Oberbayern,2021-11-03T08:00:00+01:00,16181,228
Unterallgäu,Schwaben,2021-11-03T08:00:00+01:00,9597,177
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-11-03T08:00:00+01:00,3075,99
Weilheim-Schongau,Oberbayern,2021-11-03T08:00:00+01:00,6827,88
Weißenburg-Gunzenhausen,Mittelfranken,2021-11-03T08:00:00+01:00,5359,119
Wunsiedel im Fichtelgebirge,Oberfranken,2021-11-03T08:00:00+01:00,5503,202
Würzburg,Unterfranken,2021-11-03T08:00:00+01:00,5796,83
Würzburg Stadt,Unterfranken,2021-11-03T08:00:00+01:00,6097,131
