Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-11-13T08:00:00+01:00,7699,111
Altötting,Oberbayern,2021-11-13T08:00:00+01:00,9202,217
Amberg Stadt,Oberpfalz,2021-11-13T08:00:00+01:00,2564,33
Amberg-Sulzbach,Oberpfalz,2021-11-13T08:00:00+01:00,6222,169
Ansbach,Mittelfranken,2021-11-13T08:00:00+01:00,11538,205
Ansbach Stadt,Mittelfranken,2021-11-13T08:00:00+01:00,2522,46
Aschaffenburg,Unterfranken,2021-11-13T08:00:00+01:00,10167,217
Aschaffenburg Stadt,Unterfranken,2021-11-13T08:00:00+01:00,4686,119
Augsburg,Schwaben,2021-11-13T08:00:00+01:00,16729,262
Augsburg Stadt,Schwaben,2021-11-13T08:00:00+01:00,24976,446
Bad Kissingen,Unterfranken,2021-11-13T08:00:00+01:00,5148,113
Bad Tölz-Wolfratshausen,Oberbayern,2021-11-13T08:00:00+01:00,9921,102
Bamberg,Oberfranken,2021-11-13T08:00:00+01:00,7757,158
Bamberg Stadt,Oberfranken,2021-11-13T08:00:00+01:00,4262,107
Bayreuth,Oberfranken,2021-11-13T08:00:00+01:00,6079,167
Bayreuth Stadt,Oberfranken,2021-11-13T08:00:00+01:00,4265,116
Berchtesgadener Land,Oberbayern,2021-11-13T08:00:00+01:00,10798,110
Cham,Oberpfalz,2021-11-13T08:00:00+01:00,10066,196
Coburg,Oberfranken,2021-11-13T08:00:00+01:00,5954,166
Coburg Stadt,Oberfranken,2021-11-13T08:00:00+01:00,2907,93
Dachau,Oberbayern,2021-11-13T08:00:00+01:00,11631,155
Deggendorf,Niederbayern,2021-11-13T08:00:00+01:00,10255,167
Dillingen an der Donau,Schwaben,2021-11-13T08:00:00+01:00,6223,141
Dingolfing-Landau,Niederbayern,2021-11-13T08:00:00+01:00,9413,118
Donau-Ries,Schwaben,2021-11-13T08:00:00+01:00,8751,178
Ebersberg,Oberbayern,2021-11-13T08:00:00+01:00,9958,190
Eichstätt,Oberbayern,2021-11-13T08:00:00+01:00,7687,107
Erding,Oberbayern,2021-11-13T08:00:00+01:00,10686,128
Erlangen Stadt,Mittelfranken,2021-11-13T08:00:00+01:00,5313,101
Erlangen-Höchstadt,Mittelfranken,2021-11-13T08:00:00+01:00,7312,140
Forchheim,Oberfranken,2021-11-13T08:00:00+01:00,6540,122
Freising,Oberbayern,2021-11-13T08:00:00+01:00,11764,148
Freyung-Grafenau,Niederbayern,2021-11-13T08:00:00+01:00,7084,136
Fürstenfeldbruck,Oberbayern,2021-11-13T08:00:00+01:00,13008,155
Fürth,Mittelfranken,2021-11-13T08:00:00+01:00,7229,220
Fürth Stadt,Mittelfranken,2021-11-13T08:00:00+01:00,10350,232
Garmisch-Partenkirchen,Oberbayern,2021-11-13T08:00:00+01:00,5361,91
Günzburg,Schwaben,2021-11-13T08:00:00+01:00,9896,119
Haßberge,Unterfranken,2021-11-13T08:00:00+01:00,5460,92
Hof,Oberfranken,2021-11-13T08:00:00+01:00,7644,163
Hof Stadt,Oberfranken,2021-11-13T08:00:00+01:00,4508,121
Ingolstadt Stadt,Oberbayern,2021-11-13T08:00:00+01:00,9469,152
Kaufbeuren Stadt,Schwaben,2021-11-13T08:00:00+01:00,3283,67
Kelheim,Niederbayern,2021-11-13T08:00:00+01:00,8617,116
Kempten Stadt,Schwaben,2021-11-13T08:00:00+01:00,5080,46
Kitzingen,Unterfranken,2021-11-13T08:00:00+01:00,4541,87
Kronach,Oberfranken,2021-11-13T08:00:00+01:00,5556,103
Kulmbach,Oberfranken,2021-11-13T08:00:00+01:00,4917,125
Landsberg am Lech,Oberbayern,2021-11-13T08:00:00+01:00,6091,87
Landshut,Niederbayern,2021-11-13T08:00:00+01:00,11860,177
Landshut Stadt,Niederbayern,2021-11-13T08:00:00+01:00,5552,122
Lichtenfels,Oberfranken,2021-11-13T08:00:00+01:00,4416,88
Lindau (Bodensee),Schwaben,2021-11-13T08:00:00+01:00,4884,65
Main-Spessart,Unterfranken,2021-11-13T08:00:00+01:00,5826,218
Memmingen Stadt,Schwaben,2021-11-13T08:00:00+01:00,3305,27
Miesbach,Oberbayern,2021-11-13T08:00:00+01:00,8377,92
Miltenberg,Unterfranken,2021-11-13T08:00:00+01:00,7848,143
Mühldorf am Inn,Oberbayern,2021-11-13T08:00:00+01:00,11566,193
München,Oberbayern,2021-11-13T08:00:00+01:00,21325,310
München Stadt,Oberbayern,2021-11-13T08:00:00+01:00,102231,1417
Neu-Ulm,Schwaben,2021-11-13T08:00:00+01:00,11790,139
Neuburg-Schrobenhausen,Oberbayern,2021-11-13T08:00:00+01:00,6077,90
