Area,Date,Confirmed
Mittelfranken,2020-03-17T12:00:00+01:00,82
Niederbayern,2020-03-17T12:00:00+01:00,114
Oberbayern,2020-03-17T12:00:00+01:00,650
Oberfranken,2020-03-17T12:00:00+01:00,52
Oberpfalz,2020-03-17T12:00:00+01:00,132
Schwaben,2020-03-17T12:00:00+01:00,159
Unterfranken,2020-03-17T12:00:00+01:00,163
