Area,Date,Confirmed
Oberbayern,2020-03-21T10:00:00+01:00,1822
Niederbayern,2020-03-21T10:00:00+01:00,359
Oberpfalz,2020-03-21T10:00:00+01:00,323
Oberfranken,2020-03-21T10:00:00+01:00,224
Mittelfranken,2020-03-21T10:00:00+01:00,252
Unterfranken,2020-03-21T10:00:00+01:00,359
Schwaben,2020-03-21T10:00:00+01:00,356
