Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-12-06T09:30:00+01:00,30281,405,28116,107,16,3496383
Kärnten,2021-12-06T09:30:00+01:00,78840,973,67646,334,60,5431708
Niederösterreich,2021-12-06T09:30:00+01:00,207834,2369,189146,516,109,19071802
Oberösterreich,2021-12-06T09:30:00+01:00,248529,2174,231331,580,127,18287239
Salzburg,2021-12-06T09:30:00+01:00,98261,731,88380,230,49,8067048
Steiermark,2021-12-06T09:30:00+01:00,143135,2374,126983,417,95,15462992
Tirol,2021-12-06T09:30:00+01:00,112042,750,100506,278,64,6947627
Vorarlberg,2021-12-06T09:30:00+01:00,57660,382,46643,139,29,5573887
Wien,2021-12-06T09:30:00+01:00,226521,2686,208382,506,112,30568695
