Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-08-20T09:30:00+02:00,18797,343,18266,6,1,2698360
Kärnten,2021-08-20T09:30:00+02:00,41285,822,40095,18,5,3379163
Niederösterreich,2021-08-20T09:30:00+02:00,114116,1831,110105,51,10,14165204
Oberösterreich,2021-08-20T09:30:00+02:00,120943,1759,117509,50,8,11763943
Salzburg,2021-08-20T09:30:00+02:00,51127,589,49766,13,4,4865916
Steiermark,2021-08-20T09:30:00+02:00,82126,2101,78840,36,11,10266082
Tirol,2021-08-20T09:30:00+02:00,66063,637,64605,24,9,5739151
Vorarlberg,2021-08-20T09:30:00+02:00,31937,308,31077,14,2,4249482
Wien,2021-08-20T09:30:00+02:00,147683,2371,141917,89,22,16009055
