Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-06-10T09:30:00+02:00,119438,558,117671,26,2,5263305
Kärnten,2022-06-10T09:30:00+02:00,248748,1626,246073,40,3,6603908
Niederösterreich,2022-06-10T09:30:00+02:00,816930,3641,797598,99,7,39290186
Oberösterreich,2022-06-10T09:30:00+02:00,771007,2839,764827,55,3,24370320
Salzburg,2022-06-10T09:30:00+02:00,297198,1140,294254,15,1,10593536
Steiermark,2022-06-10T09:30:00+02:00,550316,3392,544819,52,6,21005744
Tirol,2022-06-10T09:30:00+02:00,360328,939,357551,34,3,9553323
Vorarlberg,2022-06-10T09:30:00+02:00,206213,548,204649,16,0,7067439
Wien,2022-06-10T09:30:00+02:00,914142,4007,896638,136,10,64888225
