Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-07-21T09:30:00+02:00,131509,568,126832,52,7,5402547
Kärnten,2022-07-21T09:30:00+02:00,263532,1643,257303,100,3,6670359
Niederösterreich,2022-07-21T09:30:00+02:00,894934,3748,859210,321,18,39924726
Oberösterreich,2022-07-21T09:30:00+02:00,822497,2875,804480,212,8,24719530
Salzburg,2022-07-21T09:30:00+02:00,317963,1156,311843,67,1,10718677
Steiermark,2022-07-21T09:30:00+02:00,589409,3412,574989,195,18,21320685
Tirol,2022-07-21T09:30:00+02:00,383007,946,374559,145,6,9665356
Vorarlberg,2022-07-21T09:30:00+02:00,221711,553,218680,46,2,7128622
Wien,2022-07-21T09:30:00+02:00,1033563,4086,982567,332,17,67083943
