Area,Date,Value
Burgenland,2020-12-07T09:30:00+01:00,14
Kärnten,2020-12-07T09:30:00+01:00,31
Niederösterreich,2020-12-07T09:30:00+01:00,84
Oberösterreich,2020-12-07T09:30:00+01:00,141
Salzburg,2020-12-07T09:30:00+01:00,28
Steiermark,2020-12-07T09:30:00+01:00,102
Tirol,2020-12-07T09:30:00+01:00,67
Vorarlberg,2020-12-07T09:30:00+01:00,25
Wien,2020-12-07T09:30:00+01:00,124
