Area,Date,Value
Burgenland,2020-11-30T09:30:00+01:00,22
Kärnten,2020-11-30T09:30:00+01:00,35
Niederösterreich,2020-11-30T09:30:00+01:00,105
Oberösterreich,2020-11-30T09:30:00+01:00,151
Salzburg,2020-11-30T09:30:00+01:00,25
Steiermark,2020-11-30T09:30:00+01:00,123
Tirol,2020-11-30T09:30:00+01:00,72
Vorarlberg,2020-11-30T09:30:00+01:00,32
Wien,2020-11-30T09:30:00+01:00,136
