Area,Date,Value
Burgenland,2021-03-24T09:30:00+01:00,16
Kärnten,2021-03-24T09:30:00+01:00,15
Niederösterreich,2021-03-24T09:30:00+01:00,91
Oberösterreich,2021-03-24T09:30:00+01:00,54
Salzburg,2021-03-24T09:30:00+01:00,18
Steiermark,2021-03-24T09:30:00+01:00,50
Tirol,2021-03-24T09:30:00+01:00,25
Vorarlberg,2021-03-24T09:30:00+01:00,2
Wien,2021-03-24T09:30:00+01:00,176
