Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-09-01T09:30:00+02:00,139733,579,135661,45,2,5531223
Kärnten,2022-09-01T09:30:00+02:00,278709,1663,274328,100,9,6743726
Niederösterreich,2022-09-01T09:30:00+02:00,950873,3891,925842,195,12,40207375
Oberösterreich,2022-09-01T09:30:00+02:00,857230,2930,847529,104,5,24988498
Salzburg,2022-09-01T09:30:00+02:00,329835,1179,326543,72,2,10826520
Steiermark,2022-09-01T09:30:00+02:00,617351,3451,608557,108,6,21612604
Tirol,2022-09-01T09:30:00+02:00,396985,959,393450,63,3,9750924
Vorarlberg,2022-09-01T09:30:00+02:00,228254,574,227118,12,2,7166269
Wien,2022-09-01T09:30:00+02:00,1114002,4202,1090472,339,24,68740776
