Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-05-07T00:00:00+02:00,198706,639,197779,14,1,6045256
Kärnten,2023-05-07T00:00:00+02:00,332726,1723,330789,17,0,6996696
Niederösterreich,2023-05-07T00:00:00+02:00,1172635,4598,1166822,66,3,41222498
Oberösterreich,2023-05-07T00:00:00+02:00,1037235,3582,1032973,20,1,26140617
Salzburg,2023-05-07T00:00:00+02:00,395311,1260,393890,33,0,11241037
Steiermark,2023-05-07T00:00:00+02:00,739034,3622,734906,37,1,22962812
Tirol,2023-05-07T00:00:00+02:00,515512,1510,513809,9,2,10309276
Vorarlberg,2023-05-07T00:00:00+02:00,261590,691,260890,7,0,7342712
Wien,2023-05-07T00:00:00+02:00,1416503,4789,1406769,73,14,75660446
