Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-28T09:30:00+02:00,18400,343,18008,7,2,2133953
Kärnten,2021-06-28T09:30:00+02:00,40225,819,39388,19,2,2004662
Niederösterreich,2021-06-28T09:30:00+02:00,110773,1815,108071,25,12,10946930
Oberösterreich,2021-06-28T09:30:00+02:00,116931,1757,115166,18,11,8309730
Salzburg,2021-06-28T09:30:00+02:00,49170,586,48526,2,0,3210537
Steiermark,2021-06-28T09:30:00+02:00,79530,2089,77350,4,1,7168756
Tirol,2021-06-28T09:30:00+02:00,63809,634,63112,11,5,4953109
Vorarlberg,2021-06-28T09:30:00+02:00,30773,306,30396,4,2,3391186
Wien,2021-06-28T09:30:00+02:00,140713,2352,137528,89,24,12335199
