Area,Date,Value
Burgenland,2021-05-04T09:30:00+02:00,328
Kärnten,2021-05-04T09:30:00+02:00,798
Niederösterreich,2021-05-04T09:30:00+02:00,1732
Oberösterreich,2021-05-04T09:30:00+02:00,1711
Salzburg,2021-05-04T09:30:00+02:00,568
Steiermark,2021-05-04T09:30:00+02:00,2013
Tirol,2021-05-04T09:30:00+02:00,624
Vorarlberg,2021-05-04T09:30:00+02:00,295
Wien,2021-05-04T09:30:00+02:00,2222
