Area,Date,Value
Burgenland,2021-02-05T09:30:00+01:00,6
Kärnten,2021-02-05T09:30:00+01:00,8
Niederösterreich,2021-02-05T09:30:00+01:00,59
Oberösterreich,2021-02-05T09:30:00+01:00,27
Salzburg,2021-02-05T09:30:00+01:00,19
Steiermark,2021-02-05T09:30:00+01:00,41
Tirol,2021-02-05T09:30:00+01:00,33
Vorarlberg,2021-02-05T09:30:00+01:00,8
Wien,2021-02-05T09:30:00+01:00,105
