Area,Date,Value
Burgenland,2020-05-02T09:30:00+02:00,256
Kärnten,2020-05-02T09:30:00+02:00,381
Niederösterreich,2020-05-02T09:30:00+02:00,2238
Oberösterreich,2020-05-02T09:30:00+02:00,2102
Salzburg,2020-05-02T09:30:00+02:00,1115
Steiermark,2020-05-02T09:30:00+02:00,1235
Tirol,2020-05-02T09:30:00+02:00,3207
Vorarlberg,2020-05-02T09:30:00+02:00,819
Wien,2020-05-02T09:30:00+02:00,1827
