Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-11-24T09:30:00+01:00,27847,382,24435,87,13,3405359
Kärnten,2021-11-24T09:30:00+01:00,67484,906,54191,324,49,5251291
Niederösterreich,2021-11-24T09:30:00+01:00,190024,2194,163244,591,109,18758223
Oberösterreich,2021-11-24T09:30:00+01:00,227264,2049,191728,699,123,17694875
Salzburg,2021-11-24T09:30:00+01:00,89330,681,73431,229,38,7747076
Steiermark,2021-11-24T09:30:00+01:00,128464,2291,109097,444,73,14942558
Tirol,2021-11-24T09:30:00+01:00,100591,706,85748,245,42,6762679
Vorarlberg,2021-11-24T09:30:00+01:00,50247,353,39970,120,21,5436478
Wien,2021-11-24T09:30:00+01:00,214046,2618,189330,473,110,27985635
