Area,Date,Value
Burgenland,2021-02-21T09:30:00+01:00,234
Kärnten,2021-02-21T09:30:00+01:00,667
Niederösterreich,2021-02-21T09:30:00+01:00,1296
Oberösterreich,2021-02-21T09:30:00+01:00,1507
Salzburg,2021-02-21T09:30:00+01:00,481
Steiermark,2021-02-21T09:30:00+01:00,1716
Tirol,2021-02-21T09:30:00+01:00,567
Vorarlberg,2021-02-21T09:30:00+01:00,269
Wien,2021-02-21T09:30:00+01:00,1649
