Area,Date,Value
Burgenland,2021-03-25T09:30:00+01:00,13569
Kärnten,2021-03-25T09:30:00+01:00,30672
Niederösterreich,2021-03-25T09:30:00+01:00,79756
Oberösterreich,2021-03-25T09:30:00+01:00,90314
Salzburg,2021-03-25T09:30:00+01:00,38907
Steiermark,2021-03-25T09:30:00+01:00,57688
Tirol,2021-03-25T09:30:00+01:00,49427
Vorarlberg,2021-03-25T09:30:00+01:00,24059
Wien,2021-03-25T09:30:00+01:00,99068
