Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-03-01T09:30:00+01:00,65817,479,57392,78,7,4600528
Kärnten,2022-03-01T09:30:00+01:00,166634,1171,151561,191,22,6238720
Niederösterreich,2022-03-01T09:30:00+01:00,468525,2806,413734,460,21,30607107
Oberösterreich,2022-03-01T09:30:00+01:00,503198,2496,465611,403,26,22656619
Salzburg,2022-03-01T09:30:00+01:00,204878,842,188943,110,4,10052104
Steiermark,2022-03-01T09:30:00+01:00,333175,2638,296596,372,25,19305566
Tirol,2022-03-01T09:30:00+01:00,261674,871,241630,263,23,8838461
Vorarlberg,2022-03-01T09:30:00+01:00,132205,489,119303,80,4,6652575
Wien,2022-03-01T09:30:00+01:00,568424,3049,488384,596,59,50704949
