Area,Date,Value
Burgenland,2021-01-16T09:30:00+01:00,6
Kärnten,2021-01-16T09:30:00+01:00,12
Niederösterreich,2021-01-16T09:30:00+01:00,56
Oberösterreich,2021-01-16T09:30:00+01:00,52
Salzburg,2021-01-16T09:30:00+01:00,17
Steiermark,2021-01-16T09:30:00+01:00,61
Tirol,2021-01-16T09:30:00+01:00,24
Vorarlberg,2021-01-16T09:30:00+01:00,13
Wien,2021-01-16T09:30:00+01:00,101
