Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-05-22T09:30:00+02:00,18231,338,17731,18,8,1602084
Kärnten,2021-05-22T09:30:00+02:00,39831,814,38603,29,2,1360969
Niederösterreich,2021-05-22T09:30:00+02:00,109032,1780,105314,126,53,8558956
Oberösterreich,2021-05-22T09:30:00+02:00,115474,1739,112648,80,36,5296575
Salzburg,2021-05-22T09:30:00+02:00,49016,578,47996,33,16,2019534
Steiermark,2021-05-22T09:30:00+02:00,78524,2053,75138,137,24,4570020
Tirol,2021-05-22T09:30:00+02:00,62707,630,61150,48,23,3993726
Vorarlberg,2021-05-22T09:30:00+02:00,29986,302,28777,16,7,2529280
Wien,2021-05-22T09:30:00+02:00,138075,2307,134641,192,73,8598393
