Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-04-30T09:30:00+02:00,114556,548,111201,94,10,5138598
Kärnten,2022-04-30T09:30:00+02:00,242357,1612,237705,68,3,6540770
Niederösterreich,2022-04-30T09:30:00+02:00,783681,3275,754951,269,17,37673357
Oberösterreich,2022-04-30T09:30:00+02:00,751708,2815,738951,116,8,24096035
Salzburg,2022-04-30T09:30:00+02:00,289034,1125,284846,39,1,10531594
Steiermark,2022-04-30T09:30:00+02:00,536696,3360,527885,145,5,20679408
Tirol,2022-04-30T09:30:00+02:00,351463,931,347727,69,2,9476252
Vorarlberg,2022-04-30T09:30:00+02:00,200613,543,198902,26,0,7024753
Wien,2022-04-30T09:30:00+02:00,870435,3947,840372,421,41,61841676
