Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-04-20T09:30:00+02:00,110646,538,105418,109,11,5093745
Kärnten,2022-04-20T09:30:00+02:00,238812,1275,233828,83,5,6518260
Niederösterreich,2022-04-20T09:30:00+02:00,767464,3220,731436,389,25,37098722
Oberösterreich,2022-04-20T09:30:00+02:00,741680,2784,726102,179,9,24002901
Salzburg,2022-04-20T09:30:00+02:00,285777,928,281280,69,3,10508889
Steiermark,2022-04-20T09:30:00+02:00,529714,2889,519905,251,21,20583230
Tirol,2022-04-20T09:30:00+02:00,348202,928,343413,91,6,9445864
Vorarlberg,2022-04-20T09:30:00+02:00,198231,536,192573,52,6,7003185
Wien,2022-04-20T09:30:00+02:00,851884,3372,811179,653,52,60753001
