Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-01-01T09:30:00+01:00,31995,438,30969,48,12,3669515
Kärnten,2022-01-01T09:30:00+01:00,84268,1095,81724,97,21,5642117
Niederösterreich,2022-01-01T09:30:00+01:00,221083,2568,213460,172,55,21587829
Oberösterreich,2022-01-01T09:30:00+01:00,261105,2349,255488,95,49,19323197
Salzburg,2022-01-01T09:30:00+01:00,103080,788,100011,44,15,8674173
Steiermark,2022-01-01T09:30:00+01:00,152636,2478,146734,126,35,16450921
Tirol,2022-01-01T09:30:00+01:00,121818,809,116887,117,46,7325190
Vorarlberg,2022-01-01T09:30:00+01:00,63672,427,61058,39,13,5617573
Wien,2022-01-01T09:30:00+01:00,242570,2797,230730,266,76,35617362
