Area,Date,Value
Burgenland,2020-10-28T09:30:00+01:00,19
Kärnten,2020-10-28T09:30:00+01:00,16
Niederösterreich,2020-10-28T09:30:00+01:00,158
Oberösterreich,2020-10-28T09:30:00+01:00,103
Salzburg,2020-10-28T09:30:00+01:00,49
Steiermark,2020-10-28T09:30:00+01:00,207
Tirol,2020-10-28T09:30:00+01:00,119
Vorarlberg,2020-10-28T09:30:00+01:00,31
Wien,2020-10-28T09:30:00+01:00,325
