Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-01-22T09:30:00+01:00,36808,449,33118,45,6,3953631
Kärnten,2022-01-22T09:30:00+01:00,95897,1110,87519,100,16,5865692
Niederösterreich,2022-01-22T09:30:00+01:00,264706,2620,234834,152,30,24283465
Oberösterreich,2022-01-22T09:30:00+01:00,304985,2375,281012,125,18,20364434
Salzburg,2022-01-22T09:30:00+01:00,134503,802,115343,75,17,9284786
Steiermark,2022-01-22T09:30:00+01:00,178320,2518,158239,119,16,17389046
Tirol,2022-01-22T09:30:00+01:00,161151,833,138181,126,28,7857192
Vorarlberg,2022-01-22T09:30:00+01:00,76637,437,65754,48,8,6151486
Wien,2022-01-22T09:30:00+01:00,324581,2841,252515,336,55,40959563
