Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-08-16T09:30:00+02:00,137231,578,133563,60,5,5480264
Kärnten,2022-08-16T09:30:00+02:00,273561,1657,268658,97,6,6715526
Niederösterreich,2022-08-16T09:30:00+02:00,932766,3838,906879,242,11,40127984
Oberösterreich,2022-08-16T09:30:00+02:00,846061,2913,837068,134,8,24864806
Salzburg,2022-08-16T09:30:00+02:00,325942,1173,321889,94,2,10786916
Steiermark,2022-08-16T09:30:00+02:00,607986,3441,597370,132,10,21495175
Tirol,2022-08-16T09:30:00+02:00,392465,953,388530,90,2,9721700
Vorarlberg,2022-08-16T09:30:00+02:00,226127,570,225004,25,0,7153329
Wien,2022-08-16T09:30:00+02:00,1090172,4156,1060531,360,19,68128010
