Area,Date,Value
Burgenland,2020-09-30T09:30:00+02:00,9
Kärnten,2020-09-30T09:30:00+02:00,10
Niederösterreich,2020-09-30T09:30:00+02:00,90
Oberösterreich,2020-09-30T09:30:00+02:00,49
Salzburg,2020-09-30T09:30:00+02:00,12
Steiermark,2020-09-30T09:30:00+02:00,49
Tirol,2020-09-30T09:30:00+02:00,23
Vorarlberg,2020-09-30T09:30:00+02:00,10
Wien,2020-09-30T09:30:00+02:00,244
