Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-22T09:30:00+02:00,18370,343,17983,6,3,2063940
Kärnten,2021-06-22T09:30:00+02:00,40206,819,39344,21,2,1978219
Niederösterreich,2021-06-22T09:30:00+02:00,110674,1814,107899,45,18,10484220
Oberösterreich,2021-06-22T09:30:00+02:00,116861,1757,115087,24,12,7920724
Salzburg,2021-06-22T09:30:00+02:00,49151,585,48485,9,1,3052367
Steiermark,2021-06-22T09:30:00+02:00,79517,2077,77385,6,0,6766613
Tirol,2021-06-22T09:30:00+02:00,63786,633,63027,17,7,4809465
Vorarlberg,2021-06-22T09:30:00+02:00,30751,304,30317,8,2,3288639
Wien,2021-06-22T09:30:00+02:00,140412,2352,136996,108,31,11799322
