Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-03-26T00:00:00+01:00,196962,638,194916,40,5,6021071
Kärnten,2023-03-26T00:00:00+01:00,331189,1724,328453,34,2,6991590
Niederösterreich,2023-03-26T00:00:00+01:00,1162332,4443,1151154,246,14,41182698
Oberösterreich,2023-03-26T00:00:00+01:00,1032031,3556,1023811,152,7,26109039
Salzburg,2023-03-26T00:00:00+01:00,393828,1249,391678,54,1,11224040
Steiermark,2023-03-26T00:00:00+01:00,735304,3601,728964,136,7,22908419
Tirol,2023-03-26T00:00:00+01:00,513565,1483,511032,64,2,10297737
Vorarlberg,2023-03-26T00:00:00+01:00,261147,687,260235,25,4,7336319
Wien,2023-03-26T00:00:00+01:00,1398517,4701,1379115,293,13,75432715
