Area,Date,Value
Burgenland,2020-06-06T09:00:00+02:00,329
Kärnten,2020-06-06T09:00:00+02:00,398
Niederösterreich,2020-06-06T09:00:00+02:00,2706
Oberösterreich,2020-06-06T09:00:00+02:00,2228
Salzburg,2020-06-06T09:00:00+02:00,1200
Steiermark,2020-06-06T09:00:00+02:00,1669
Tirol,2020-06-06T09:00:00+02:00,3432
Vorarlberg,2020-06-06T09:00:00+02:00,876
Wien,2020-06-06T09:00:00+02:00,2951
