Area,Date,Value
Burgenland,2021-02-02T09:30:00+01:00,221
Kärnten,2021-02-02T09:30:00+01:00,636
Niederösterreich,2021-02-02T09:30:00+01:00,1194
Oberösterreich,2021-02-02T09:30:00+01:00,1461
Salzburg,2021-02-02T09:30:00+01:00,439
Steiermark,2021-02-02T09:30:00+01:00,1607
Tirol,2021-02-02T09:30:00+01:00,542
Vorarlberg,2021-02-02T09:30:00+01:00,257
Wien,2021-02-02T09:30:00+01:00,1490
