Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-20T09:30:00+02:00,18366,343,17978,8,3,2039220
Kärnten,2021-06-20T09:30:00+02:00,40212,819,39339,24,3,1977544
Niederösterreich,2021-06-20T09:30:00+02:00,110647,1814,107811,45,21,10320165
Oberösterreich,2021-06-20T09:30:00+02:00,116834,1756,115036,17,11,7776776
Salzburg,2021-06-20T09:30:00+02:00,49144,585,48468,10,1,2988333
Steiermark,2021-06-20T09:30:00+02:00,79514,2075,77369,6,0,6634725
Tirol,2021-06-20T09:30:00+02:00,63774,633,62961,16,7,4792662
Vorarlberg,2021-06-20T09:30:00+02:00,30734,304,30290,7,6,2886022
Wien,2021-06-20T09:30:00+02:00,140351,2351,136873,118,32,11667419
