Area,Date,Value
Burgenland,2021-01-19T09:30:00+01:00,55
Kärnten,2021-01-19T09:30:00+01:00,116
Niederösterreich,2021-01-19T09:30:00+01:00,440
Oberösterreich,2021-01-19T09:30:00+01:00,339
Salzburg,2021-01-19T09:30:00+01:00,135
Steiermark,2021-01-19T09:30:00+01:00,300
Tirol,2021-01-19T09:30:00+01:00,151
Vorarlberg,2021-01-19T09:30:00+01:00,61
Wien,2021-01-19T09:30:00+01:00,464
