Area,Date,Value
Burgenland,2020-05-19T09:30:00+02:00,316
Kärnten,2020-05-19T09:30:00+02:00,392
Niederösterreich,2020-05-19T09:30:00+02:00,2529
Oberösterreich,2020-05-19T09:30:00+02:00,2199
Salzburg,2020-05-19T09:30:00+02:00,1183
Steiermark,2020-05-19T09:30:00+02:00,1563
Tirol,2020-05-19T09:30:00+02:00,3385
Vorarlberg,2020-05-19T09:30:00+02:00,859
Wien,2020-05-19T09:30:00+02:00,2252
