Area,Date,Value
Burgenland,2021-02-01T15:00:00+01:00,10791
Kärnten,2021-02-01T15:00:00+01:00,26015
Niederösterreich,2021-02-01T15:00:00+01:00,63314
Oberösterreich,2021-02-01T15:00:00+01:00,80364
Salzburg,2021-02-01T15:00:00+01:00,34633
Steiermark,2021-02-01T15:00:00+01:00,49306
Tirol,2021-02-01T15:00:00+01:00,44649
Vorarlberg,2021-02-01T15:00:00+01:00,21927
Wien,2021-02-01T15:00:00+01:00,81740
