Area,Date,Value
Burgenland,2020-11-14T09:30:00+01:00,2828
Kärnten,2020-11-14T09:30:00+01:00,3995
Niederösterreich,2020-11-14T09:30:00+01:00,18397
Oberösterreich,2020-11-14T09:30:00+01:00,23899
Salzburg,2020-11-14T09:30:00+01:00,7146
Steiermark,2020-11-14T09:30:00+01:00,8668
Tirol,2020-11-14T09:30:00+01:00,16343
Vorarlberg,2020-11-14T09:30:00+01:00,6854
Wien,2020-11-14T09:30:00+01:00,31285
