Area,Date,Value
Burgenland,2020-12-12T09:30:00+01:00,71
Kärnten,2020-12-12T09:30:00+01:00,360
Niederösterreich,2020-12-12T09:30:00+01:00,471
Oberösterreich,2020-12-12T09:30:00+01:00,744
Salzburg,2020-12-12T09:30:00+01:00,225
Steiermark,2020-12-12T09:30:00+01:00,642
Tirol,2020-12-12T09:30:00+01:00,300
Vorarlberg,2020-12-12T09:30:00+01:00,124
Wien,2020-12-12T09:30:00+01:00,662
