Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-06-25T00:00:00+02:00,199192,639,198382,1,0,6050899
Kärnten,2023-06-25T00:00:00+02:00,333077,1724,331320,0,0,6999157
Niederösterreich,2023-06-25T00:00:00+02:00,1175168,4678,1170238,4,0,41238903
Oberösterreich,2023-06-25T00:00:00+02:00,1038232,3581,1034407,7,0,26149247
Salzburg,2023-06-25T00:00:00+02:00,395696,1264,394377,5,0,11246916
Steiermark,2023-06-25T00:00:00+02:00,740085,3628,736336,7,1,22990602
Tirol,2023-06-25T00:00:00+02:00,515970,1511,514408,1,1,10312447
Vorarlberg,2023-06-25T00:00:00+02:00,261880,692,261184,2,0,7345845
Wien,2023-06-25T00:00:00+02:00,1421614,4817,1413806,22,2,75746366
