Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-01-07T09:30:00+01:00,32576,444,31215,51,11,3710837
Kärnten,2022-01-07T09:30:00+01:00,85631,1101,82547,90,26,5693993
Niederösterreich,2022-01-07T09:30:00+01:00,226562,2587,215708,149,49,21729964
Oberösterreich,2022-01-07T09:30:00+01:00,266030,2358,257518,89,36,19542148
Salzburg,2022-01-07T09:30:00+01:00,108279,790,100853,58,16,8808812
Steiermark,2022-01-07T09:30:00+01:00,155525,2500,148207,101,22,16681736
Tirol,2022-01-07T09:30:00+01:00,128241,813,119008,117,39,7442812
Vorarlberg,2022-01-07T09:30:00+01:00,65268,431,61964,36,12,5846299
Wien,2022-01-07T09:30:00+01:00,253613,2806,233547,238,67,36400937
