Area,Date,Value
Burgenland,2021-02-11T09:30:00+01:00,10921
Kärnten,2021-02-11T09:30:00+01:00,25365
Niederösterreich,2021-02-11T09:30:00+01:00,62706
Oberösterreich,2021-02-11T09:30:00+01:00,79113
Salzburg,2021-02-11T09:30:00+01:00,33535
Steiermark,2021-02-11T09:30:00+01:00,47346
Tirol,2021-02-11T09:30:00+01:00,44608
Vorarlberg,2021-02-11T09:30:00+01:00,22351
Wien,2021-02-11T09:30:00+01:00,81210
