Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-06-01T09:30:00+02:00,118688,556,117085,34,2,5321206
Kärnten,2022-06-01T09:30:00+02:00,247663,1624,245226,39,4,6593081
Niederösterreich,2022-06-01T09:30:00+02:00,810801,3628,793051,102,7,38945221
Oberösterreich,2022-06-01T09:30:00+02:00,767600,2839,761350,36,2,24288800
Salzburg,2022-06-01T09:30:00+02:00,295400,1139,292648,15,0,10582478
Steiermark,2022-06-01T09:30:00+02:00,548016,3387,543037,48,10,20955641
Tirol,2022-06-01T09:30:00+02:00,358523,937,356390,36,4,9541011
Vorarlberg,2022-06-01T09:30:00+02:00,204776,548,203722,9,0,7059869
Wien,2022-06-01T09:30:00+02:00,904404,4000,889582,150,14,64459599
