Area,Date,Value
Burgenland,2020-08-31T09:30:00+02:00,1
Kärnten,2020-08-31T09:30:00+02:00,3
Niederösterreich,2020-08-31T09:30:00+02:00,24
Oberösterreich,2020-08-31T09:30:00+02:00,23
Salzburg,2020-08-31T09:30:00+02:00,7
Steiermark,2020-08-31T09:30:00+02:00,5
Tirol,2020-08-31T09:30:00+02:00,9
Vorarlberg,2020-08-31T09:30:00+02:00,3
Wien,2020-08-31T09:30:00+02:00,79
