Area,Date,Value
Burgenland,2020-09-02T09:30:00+02:00,1
Kärnten,2020-09-02T09:30:00+02:00,3
Niederösterreich,2020-09-02T09:30:00+02:00,22
Oberösterreich,2020-09-02T09:30:00+02:00,21
Salzburg,2020-09-02T09:30:00+02:00,7
Steiermark,2020-09-02T09:30:00+02:00,7
Tirol,2020-09-02T09:30:00+02:00,7
Vorarlberg,2020-09-02T09:30:00+02:00,5
Wien,2020-09-02T09:30:00+02:00,84
