Area,Date,Value
Burgenland,2021-02-03T09:30:00+01:00,221
Kärnten,2021-02-03T09:30:00+01:00,639
Niederösterreich,2021-02-03T09:30:00+01:00,1203
Oberösterreich,2021-02-03T09:30:00+01:00,1469
Salzburg,2021-02-03T09:30:00+01:00,441
Steiermark,2021-02-03T09:30:00+01:00,1617
Tirol,2021-02-03T09:30:00+01:00,543
Vorarlberg,2021-02-03T09:30:00+01:00,261
Wien,2021-02-03T09:30:00+01:00,1508
