Area,Date,Value
Burgenland,2021-05-10T08:00:00+02:00,17727
Kärnten,2021-05-10T08:00:00+02:00,39240
Niederösterreich,2021-05-10T08:00:00+02:00,105625
Oberösterreich,2021-05-10T08:00:00+02:00,113837
Salzburg,2021-05-10T08:00:00+02:00,49491
Steiermark,2021-05-10T08:00:00+02:00,77543
Tirol,2021-05-10T08:00:00+02:00,61041
Vorarlberg,2021-05-10T08:00:00+02:00,28746
Wien,2021-05-10T08:00:00+02:00,134579
