Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-10-25T00:00:00+02:00,172049,620,168181,58,3,5720693
Kärnten,2022-10-25T00:00:00+02:00,308286,1697,301926,141,9,6856495
Niederösterreich,2022-10-25T00:00:00+02:00,1019975,4126,1000273,410,16,40556504
Oberösterreich,2022-10-25T00:00:00+02:00,946132,3433,928212,283,18,25446058
Salzburg,2022-10-25T00:00:00+02:00,367284,1200,362318,152,4,10992171
Steiermark,2022-10-25T00:00:00+02:00,675911,3474,661550,278,17,22078151
Tirol,2022-10-25T00:00:00+02:00,476776,1420,470495,98,5,9803711
Vorarlberg,2022-10-25T00:00:00+02:00,245064,668,243319,43,1,7236550
Wien,2022-10-25T00:00:00+02:00,1205389,4305,1180755,540,32,71207950
