Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-04-17T00:00:00+02:00,198196,638,197005,26,4,6038162
Kärnten,2023-04-17T00:00:00+02:00,332230,1723,330129,23,4,6995323
Niederösterreich,2023-04-17T00:00:00+02:00,1169358,4502,1162646,110,4,41213882
Oberösterreich,2023-04-17T00:00:00+02:00,1035669,3576,1030815,65,3,26132772
Salzburg,2023-04-17T00:00:00+02:00,394842,1256,393238,42,0,11234586
Steiermark,2023-04-17T00:00:00+02:00,737871,3615,733351,86,8,22945302
Tirol,2023-04-17T00:00:00+02:00,514910,1514,513006,21,1,10306357
Vorarlberg,2023-04-17T00:00:00+02:00,261550,690,260803,10,0,7340830
Wien,2023-04-17T00:00:00+02:00,1410392,4763,1399060,189,14,75591900
