Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-05-28T09:30:00+02:00,18271,340,17827,21,11,1681489
Kärnten,2021-05-28T09:30:00+02:00,39943,815,38822,10,0,1465132
Niederösterreich,2021-05-28T09:30:00+02:00,109530,1790,106011,106,44,8927523
Oberösterreich,2021-05-28T09:30:00+02:00,116015,1745,113392,65,31,5592840
Salzburg,2021-05-28T09:30:00+02:00,49096,581,48202,26,9,2137210
Steiermark,2021-05-28T09:30:00+02:00,78910,2060,75995,71,9,4973341
Tirol,2021-05-28T09:30:00+02:00,63009,631,61690,40,21,4155773
Vorarlberg,2021-05-28T09:30:00+02:00,30293,303,29152,12,6,2619597
Wien,2021-05-28T09:30:00+02:00,138642,2323,135724,127,44,9236221
