Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-09-14T09:30:00+02:00,19639,347,18837,23,3,2906451
Kärnten,2021-09-14T09:30:00+02:00,42740,830,41105,40,6,3861808
Niederösterreich,2021-09-14T09:30:00+02:00,119808,1854,114555,114,36,15509008
Oberösterreich,2021-09-14T09:30:00+02:00,129306,1776,124079,159,32,13372107
Salzburg,2021-09-14T09:30:00+02:00,54027,593,51898,41,10,5618942
Steiermark,2021-09-14T09:30:00+02:00,86069,2112,81941,83,18,11510049
Tirol,2021-09-14T09:30:00+02:00,68668,643,66804,53,8,5971965
Vorarlberg,2021-09-14T09:30:00+02:00,33629,312,32499,23,9,4616445
Wien,2021-09-14T09:30:00+02:00,159383,2382,149296,269,78,18017091
