Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-09-28T00:00:00+02:00,162191,621,158324,55,3,5614541
Kärnten,2022-09-28T00:00:00+02:00,288603,1674,281415,91,7,6792678
Niederösterreich,2022-09-28T00:00:00+02:00,961646,4068,942162,212,12,40353732
Oberösterreich,2022-09-28T00:00:00+02:00,888725,3405,865932,211,10,25175867
Salzburg,2022-09-28T00:00:00+02:00,348218,1192,340982,118,2,10886766
Steiermark,2022-09-28T00:00:00+02:00,636280,3462,621508,172,14,21816573
Tirol,2022-09-28T00:00:00+02:00,450373,1405,441218,101,4,9809009
Vorarlberg,2022-09-28T00:00:00+02:00,234354,663,231686,35,2,7191687
Wien,2022-09-28T00:00:00+02:00,1148122,4248,1123345,325,19,69902908
