Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-06-23T09:30:00+02:00,121882,559,119022,33,4,5300705
Kärnten,2022-06-23T09:30:00+02:00,251131,1630,247693,40,2,6618612
Niederösterreich,2022-06-23T09:30:00+02:00,833911,3662,806968,148,4,39472851
Oberösterreich,2022-06-23T09:30:00+02:00,780274,2849,770292,89,5,24517486
Salzburg,2022-06-23T09:30:00+02:00,301752,1144,297645,38,0,10625599
Steiermark,2022-06-23T09:30:00+02:00,557594,3396,548752,65,3,21072143
Tirol,2022-06-23T09:30:00+02:00,365164,939,360082,62,3,9578866
Vorarlberg,2022-06-23T09:30:00+02:00,209758,548,207415,23,2,7082043
Wien,2022-06-23T09:30:00+02:00,940453,4022,908639,164,20,65523414
