Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-10-30T09:30:00+02:00,21771,356,20655,24,3,3209588
Kärnten,2021-10-30T09:30:00+02:00,48973,856,45784,116,18,4789144
Niederösterreich,2021-10-30T09:30:00+02:00,140665,1968,130388,267,51,17607188
Oberösterreich,2021-10-30T09:30:00+02:00,156721,1866,145168,321,51,16011294
Salzburg,2021-10-30T09:30:00+02:00,62949,625,58361,89,12,6822135
Steiermark,2021-10-30T09:30:00+02:00,100118,2182,92330,185,35,13636079
Tirol,2021-10-30T09:30:00+02:00,75987,674,72319,82,20,6393555
Vorarlberg,2021-10-30T09:30:00+02:00,37113,328,35042,30,2,5209129
Wien,2021-10-30T09:30:00+02:00,181000,2490,171108,292,81,23235629
