Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-12-23T00:00:00+01:00,183078,632,180131,36,2,5898582
Kärnten,2022-12-23T00:00:00+01:00,319802,1714,316548,38,2,6951410
Niederösterreich,2022-12-23T00:00:00+01:00,1084761,4229,1069807,280,9,40913203
Oberösterreich,2022-12-23T00:00:00+01:00,979826,3483,970642,121,8,25878916
Salzburg,2022-12-23T00:00:00+01:00,378430,1214,375559,73,1,11130845
Steiermark,2022-12-23T00:00:00+01:00,702508,3526,693864,164,9,22538718
Tirol,2022-12-23T00:00:00+01:00,492234,1439,488693,26,4,10206093
Vorarlberg,2022-12-23T00:00:00+01:00,253772,676,252233,47,4,7298317
Wien,2022-12-23T00:00:00+01:00,1283686,4457,1257614,348,22,73425125
