Area,Date,Value
Burgenland,2021-02-02T15:00:00+01:00,10850
Kärnten,2021-02-02T15:00:00+01:00,26162
Niederösterreich,2021-02-02T15:00:00+01:00,63583
Oberösterreich,2021-02-02T15:00:00+01:00,80569
Salzburg,2021-02-02T15:00:00+01:00,34747
Steiermark,2021-02-02T15:00:00+01:00,49487
Tirol,2021-02-02T15:00:00+01:00,44787
Vorarlberg,2021-02-02T15:00:00+01:00,21972
Wien,2021-02-02T15:00:00+01:00,81999
