Area,Date,Value
Burgenland,2020-10-13T08:00:00+02:00,1165
Kärnten,2020-10-13T08:00:00+02:00,1239
Niederösterreich,2020-10-13T08:00:00+02:00,8717
Oberösterreich,2020-10-13T08:00:00+02:00,8288
Salzburg,2020-10-13T08:00:00+02:00,3017
Steiermark,2020-10-13T08:00:00+02:00,4268
Tirol,2020-10-13T08:00:00+02:00,7155
Vorarlberg,2020-10-13T08:00:00+02:00,2444
Wien,2020-10-13T08:00:00+02:00,21031
