Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-02-27T09:30:00+01:00,64477,478,55981,80,6,4579061
Kärnten,2022-02-27T09:30:00+01:00,164379,1165,148503,179,18,6233316
Niederösterreich,2022-02-27T09:30:00+01:00,459571,2796,401975,418,26,30516723
Oberösterreich,2022-02-27T09:30:00+01:00,495375,2489,457677,369,28,22549788
Salzburg,2022-02-27T09:30:00+01:00,202267,840,185344,102,5,10018323
Steiermark,2022-02-27T09:30:00+01:00,326897,2627,290559,349,28,19082164
Tirol,2022-02-27T09:30:00+01:00,257312,869,236652,229,20,8800447
Vorarlberg,2022-02-27T09:30:00+01:00,130023,487,116923,73,6,6631505
Wien,2022-02-27T09:30:00+01:00,559231,3036,476873,569,60,50379094
