Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-06-15T09:30:00+02:00,120058,559,117980,22,3,5278302
Kärnten,2022-06-15T09:30:00+02:00,249362,1627,246606,38,5,6610302
Niederösterreich,2022-06-15T09:30:00+02:00,821305,3651,800721,115,4,39420898
Oberösterreich,2022-06-15T09:30:00+02:00,773628,2841,766534,59,2,24392425
Salzburg,2022-06-15T09:30:00+02:00,298505,1141,295414,26,0,10606122
Steiermark,2022-06-15T09:30:00+02:00,552164,3394,546058,53,6,21035534
Tirol,2022-06-15T09:30:00+02:00,361684,939,358427,47,1,9561642
Vorarlberg,2022-06-15T09:30:00+02:00,207306,548,205570,20,1,7072473
Wien,2022-06-15T09:30:00+02:00,921420,4015,900299,131,12,65121369
